2015-10-10 14:44:19,Running,,3.00,23:02,7:40,7.82,363.999999790336,79.32,161,"TomTom MySports Watch",2015-10-10-1444.gpx
2015-10-10 10:04:00,Rowing,,3.04,1:04:10,21:07,2.84,370.0,134.91,94,,2015-10-10-1004.gpx
2015-10-08 16:04:41,Sports,,0.00,1:34:00,,,621.799816666667,,,,
2015-10-06 16:22:47,Running,,10.00,1:36:40,9:40,6.21,1313.99999924314,258.09,166,"TomTom MySports Watch",2015-10-06-1622.gpx
2015-10-05 15:31:25,Rowing,,2.32,51:32,22:11,2.70,297.0,72.18,94,"TomTom MySports Watch",2015-10-05-1531.gpx
2015-10-04 16:29:06,Sports,,0.00,2:00:00,,,793.787,,,,
2015-10-03 15:12:31,Strength Training,,0.00,21:06,,,140.0,,126,"TomTom MySports Watch",
2015-10-01 16:05:57,Sports,,0.00,1:25:00,,,562.265791666667,,,,
2015-09-30 16:42:56,Running,,5.51,43:33,7:54,7.60,694.99999959968,133.36,163,"TomTom MySports Watch",2015-09-30-1642.gpx
2015-09-29 17:35:11,Strength Training,,0.00,6:49,,,45.0,,102,"TomTom MySports Watch",
2015-09-29 16:34:09,Rowing,,2.33,50:01,21:30,2.79,282.0,89.09,89,"TomTom MySports Watch",2015-09-29-1634.gpx
2015-09-28 16:39:25,Running,,3.78,41:49,11:03,5.43,477.999999724672,126.82,143,"TomTom MySports Watch",2015-09-28-1639.gpx
2015-09-26 11:20:51,Strength Training,,0.00,39:06,,,258.642264166667,0.00,,,
2015-09-24 16:17:13,Sports,,0.00,56:45,,,375.0,,136,"TomTom MySports Watch",
2015-09-23 16:44:39,Running,,4.04,41:37,10:18,5.82,501.999999710848,92.09,149,"TomTom MySports Watch",2015-09-23-1644.gpx
2015-09-22 16:31:36,Running,,8.00,1:12:32,9:04,6.62,1055.99999939174,226.45,163,"TomTom MySports Watch",2015-09-22-1631.gpx
2015-09-21 16:27:08,Rowing,,2.02,49:34,24:33,2.44,279.0,55.55,93,"TomTom MySports Watch",2015-09-21-1627.gpx
2015-09-20 17:40:37,Sports,,0.00,1:45:00,,,694.563625,,,,
2015-09-19 10:14:22,Strength Training,,0.00,49:59,,,331.0,,99,"TomTom MySports Watch",
2015-09-18 19:44:14,Hiking,,1.70,45:07,26:37,2.25,214.0,28.84,,,2015-09-18-1944.gpx
2015-09-18 06:10:19,Running,,3.10,22:51,7:22,8.15,386.999999777088,63.36,166,"TomTom MySports Watch",2015-09-18-0610.gpx
2015-09-16 16:37:13,Running,,4.00,31:01,7:45,7.74,497.999999713152,100.36,161,"TomTom MySports Watch",2015-09-16-1637.gpx
2015-09-15 16:40:41,Running,,3.49,37:30,10:45,5.58,453.999999738496,78.91,148,"TomTom MySports Watch",2015-09-15-1640.gpx
2015-09-14 16:08:35,Rowing,,1.42,34:36,24:21,2.46,190.0,51.64,89,"TomTom MySports Watch",2015-09-14-1608.gpx
2015-09-13 16:00:12,Sports,,0.00,1:45:00,,,694.563625,,,,
2015-09-12 10:56:54,Strength Training,,0.00,49:59,,,331.0,,97,"TomTom MySports Watch",
2015-09-10 18:27:36,Sports,,0.00,1:30:00,,,595.34025,,140,,
2015-09-09 16:31:59,Running,,3.03,34:02,11:15,5.34,382.999999779392,116.09,144,"TomTom MySports Watch",2015-09-09-1631.gpx
2015-09-08 17:07:56,Strength Training,,0.00,4:39,,,31.0,,,"TomTom MySports Watch",
2015-09-08 16:43:28,Running,,3.00,22:05,7:22,8.15,418.0,,,"TomTom MySports Watch",
2015-09-07 14:16:06,Hiking,,0.56,17:45,31:27,1.91,84.0,39.73,,"TomTom MySports Watch",2015-09-07-1416.gpx
2015-09-07 10:35:08,Running,,8.00,1:17:59,9:45,6.16,1057.99999939059,182.55,166,"TomTom MySports Watch",2015-09-07-1035.gpx
2015-09-03 16:57:00,Running,,0.90,10:34,11:42,5.12,114.99999993376,12.00,158,"TomTom MySports Watch",2015-09-03-1657.gpx
2015-09-03 16:04:23,Sports,,0.00,48:03,,,318.0,,145,"TomTom MySports Watch",
2015-09-02 16:29:05,Running,,3.13,39:00,12:28,4.81,394.99999977248,135.73,142,"TomTom MySports Watch",2015-09-02-1629.gpx
2015-09-01 16:02:01,Running,,10.00,1:51:50,11:11,5.37,1361.99999921549,256.27,162,"TomTom MySports Watch",2015-09-01-1602.gpx
2015-08-31 16:42:37,Strength Training,,0.00,12:51,,,85.0,,141,"TomTom MySports Watch",
2015-08-31 16:20:14,Running,,2.20,17:54,8:08,7.38,280.999999838144,51.91,158,"TomTom MySports Watch",2015-08-31-1620.gpx
2015-08-30 15:00:46,Sports,,0.00,1:34:00,,,621.799816666667,,125,,
2015-08-29 10:58:00,Strength Training,,0.00,58:26,,,386.530169722222,1.42,,,
2015-08-26 16:41:50,Running,,4.11,43:02,10:29,5.73,509.99999970624,125.09,142,"TomTom MySports Watch",2015-08-26-1641.gpx
2015-08-25 17:02:30,Running,,8.00,1:12:24,9:03,6.63,1041.99999939981,184.91,,"TomTom MySports Watch",2015-08-25-1702.gpx
2015-08-24 16:56:00,Circuit Training,,0.00,30:00,,,100.0,,,,
2015-08-23 21:00:00,Sports,,0.00,55:00,,,400.0,,,,
2015-08-23 15:00:00,Sports,,0.00,1:45:00,,,1200.0,,,,
2015-08-21 07:56:39,Hiking,,7.92,4:24:05,33:21,1.80,1258.0,546.36,,"TomTom MySports Watch",2015-08-21-0756.gpx
2015-08-20 17:30:06,Hiking,,4.34,2:39:46,36:50,1.63,748.0,352.09,,"TomTom MySports Watch",2015-08-20-1730.gpx
2015-08-19 11:48:19,Running,,2.90,25:23,8:46,6.85,364.99999978976,86.18,,"TomTom MySports Watch",2015-08-19-1148.gpx
2015-08-17 11:42:42,Running,,3.00,28:21,9:26,6.36,381.999999779968,82.45,,"TomTom MySports Watch",2015-08-17-1142.gpx
2015-08-16 11:13:28,Sports,,0.00,1:19:23,,,525.112150138889,,,,
2015-08-15 10:31:23,Strength Training,,0.18,57:44,325:01,0.18,122.0,11.01,,,2015-08-15-1031.gpx
2015-08-12 16:46:26,Running,,2.67,26:08,9:47,6.14,346.999999800128,53.09,,"TomTom MySports Watch",2015-08-12-1646.gpx
